symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"zsn06","2006-04-10T00:00:00-05:00","2006-04-10","571","571.25","569","569","28759","133934"
"zsn06","2006-04-11T00:00:00-05:00","2006-04-11","569","577","567.25","577","38060","146862"
"zsn06","2006-04-12T00:00:00-05:00","2006-04-12","576","577","574.5","574.75","30791","158062"
"zsn06","2006-04-13T00:00:00-05:00","2006-04-13","574.5","577.5","573.5","577.5","29531","169272"
"zsn06","2006-04-17T00:00:00-05:00","2006-04-17","577","585.5","576.25","585.5","58331","177933"
"zsn06","2006-04-18T00:00:00-05:00","2006-04-18","584.25","589.75","582.25","589.75","42556","183083"
"zsn06","2006-04-19T00:00:00-05:00","2006-04-19","589.25","589.5","586.5","587.75","39631","186405"
"zsn06","2006-04-20T00:00:00-05:00","2006-04-20","587.25","590","585.25","585.25","56826","194198"
"zsn06","2006-04-21T00:00:00-05:00","2006-04-21","583.5","584","580.5","583.25","41179","202424"
"zsn06","2006-04-24T00:00:00-05:00","2006-04-24","585","590.25","584","588.25","75845","209001"
"zsn06","2006-04-25T00:00:00-05:00","2006-04-25","587.75","593.25","586.5","593.25","58875","212797"
"zsn06","2006-04-26T00:00:00-05:00","2006-04-26","592.5","593","590","590","52171","217724"
"zsn06","2006-04-27T00:00:00-05:00","2006-04-27","589","590.5","586","590.5","71389","222670"
"zsn06","2006-04-28T00:00:00-05:00","2006-04-28","589.75","601","589","601","132014","215178"
"zsn06","2006-05-01T00:00:00-05:00","2006-05-01","597","606.75","596.25","606.75","75986","221660"
"zsn06","2006-05-02T00:00:00-05:00","2006-05-02","605.5","609.75","603","603","63811","219524"
"zsn06","2006-05-03T00:00:00-05:00","2006-05-03","602.5","608","602.25","605.5","49211","224509"
"zsn06","2006-05-04T00:00:00-05:00","2006-05-04","605","605.75","602.5","603.75","52084","224814"
"zsn06","2006-05-05T00:00:00-05:00","2006-05-05","605","608.75","604.5","606.5","55636","225701"
"zsn06","2006-05-08T00:00:00-05:00","2006-05-08","605","611.5","599.5","599.5","46361","223896"
"zsn06","2006-05-09T00:00:00-05:00","2006-05-09","601.5","607.75","600.5","604.5","62844","225894"
"zsn06","2006-05-10T00:00:00-05:00","2006-05-10","606","612","604.75","606","47751","223983"
"zsn06","2006-05-11T00:00:00-05:00","2006-05-11","605.5","613","602","613","67363","229498"
"zsn06","2006-05-12T00:00:00-05:00","2006-05-12","612.5","616.5","612","613","67659","232423"
"zsn06","2006-05-15T00:00:00-05:00","2006-05-15","615","617","604.5","604.5","42391","230704"
"zsn06","2006-05-16T00:00:00-05:00","2006-05-16","603.75","604.25","595","602.75","38011","228528"
"zsn06","2006-05-17T00:00:00-05:00","2006-05-17","603.25","607","602.5","604","53900","226668"
"zsn06","2006-05-18T00:00:00-05:00","2006-05-18","604","604.25","598","598","50676","223351"
